o_día_seguinte_a_pasadomañá o_día_seguinte_a_pasadomañá RG I
o_indecible o_indecible RG I
o_máis_axiña_posible o_máis_axiña_posible RG I
o_máis_mínimo o_máis_mínimo RG I
o_máis_pronto o_máis_pronto RG I
o_máis_tarde o_máis_tarde RG I
o_mellor_posible o_mellor_posible RG I
onde_o_aire_dá_a_volta onde_o_aire_dá_a_volta RG I
onde_queira_que onde_queira_que CA I
onte_á_noite onte_á_noite RG I
onte_pola_noite onte_pola_noite RG I
o_pasado_domingo o_pasado_domingo RG I
o_pasado_luns o_pasado_luns RG I
o_pasado_martes o_pasado_martes RG I
o_pasado_mércores o_pasado_mércores RG I
o_pasado_sábado o_pasado_sábado RG I
o_pasado_venres o_pasado_venres RG I
o_pasado_xoves o_pasado_xoves RG I
op._cit. op._cit. RG I
ó_redor ó_redor RG I
ó_redor_de ó_redor_de CA I
os_sete_chorares os_sete_chorares RG I
o_suficiente o_suficiente RG I
o_suficientemente o_suficientemente RG I
ó_tanto_de ó_tanto_de CA I
o_vindeiro_domingo o_vindeiro_domingo RG I
o_vindeiro_luns o_vindeiro_luns RG I
o_vindeiro_martes o_vindeiro_martes RG I
o_vindeiro_mércores o_vindeiro_mércores RG I
o_vindeiro_sábado o_vindeiro_sábado RG I
o_vindeiro_venres o_vindeiro_venres RG I
o_vindeiro_xoves o_vindeiro_xoves RG I
para_a_súa_custodia para_a_súa_custodia RG I
para_cear para_cear RG I
para_comer para_comer RG I
para_entón para_entón RG I
para_ese_efecto para_ese_efecto RG I
para_ese_fin para_ese_fin RG I
para_nada para_nada RG I
para_o_que para_o_que CA I
para_o_seu_coñecemento para_o_seu_coñecemento RG I
para_os_seus_adentros para_os_seus_adentros RG I
para_parar_un_tren para_parar_un_tren RG I
para_que para_que CA I
para_rematar para_rematar RG I
para_sempre para_sempre RG I
para_todos_os_efectos para_todos_os_efectos RG I
patas_para_arriba patas_para_arriba RG I
peccata_minuta peccata_minuta RG I
peor_que_peor peor_que_peor RG I
per_capita per_capita RG I
per_saecula_saeculorum per_saecula_saeculorum RG I
per_se per_se RG I
pese_a pese_a CA I
pese_a_quen_pese pese_a_quen_pese RG I
p._ex. p._ex. RG I
plus_ultra plus_ultra RG I
poida_que poida_que RG I
pois_que pois_que CA I
pola_contra pola_contra RG I
pola_mañá pola_mañá RG I
pola_miña_banda pola_miña_banda RG I
pola_noite pola_noite RG I
pola_nosa_banda pola_nosa_banda RG I
pola_súa_banda pola_súa_banda RG I
pola_tarde pola_tarde RG I
pola_túa_banda pola_túa_banda RG I
pola_vella pola_vella RG I
pola_vosa_banda pola_vosa_banda RG I
polo_aire polo_aire RG I
polo_baixo polo_baixo RG I
polo_común polo_común RG I
polo_contrario polo_contrario RG I
polo_demais polo_demais RG I
polo_medio polo_medio RG I
polo_menos polo_menos RG I
polo_miúdo polo_miúdo RG I
polo_momento polo_momento RG I
polo_pronto polo_pronto RG I
polo_que polo_que CA I
polo_regular polo_regular RG I
polo_si_ou_polo_non polo_si_ou_polo_non RG I
polo_tanto polo_tanto CA I
polo_visto polo_visto RG I
polo_xeral polo_xeral RG I
por_adiantado por_adiantado RG I
por_agora por_agora RG I
por_aí por_aí RG I
por_anticipado por_anticipado RG I
por_aquel_entón por_aquel_entón RG I
por_baixo por_baixo RG I
por_canto por_canto CA I
por_causa_de_que por_causa_de_que CA I
por_centos por_centos RG I
por_conseguinte por_conseguinte CA I
por_correspondencia por_correspondencia RG I
por_cousa_de_que por_cousa_de_que CA I
por_culpa_de_que por_culpa_de_que CA I
por_descoido por_descoido RG I
por_detrás por_detrás RG I
por_ducias por_ducias RG I
por_encantamento por_encantamento RG I
por_encargo por_encargo RG I
por_entón por_entón RG I
por_esa_causa por_esa_causa RG I
por_exemplo por_exemplo RG I
por_extenso por_extenso RG I
por_fin por_fin RG I
por_forza por_forza RG I
por_instantes por_instantes RG I
por_iso por_iso RG I
por_iso_é_polo_que por_iso_é_polo_que CA I
por_máis_datos por_máis_datos RG I
por_máis_que por_máis_que CA I
por_milleiros por_milleiros RG I
por_moito_que por_moito_que CA I
por_mor_de por_mor_de CA I
por_outra_banda por_outra_banda RG I
por_pouco_que por_pouco_que CA I
por_riba por_riba RG I
por_sempre por_sempre RG I
por_sorpresa por_sorpresa RG I
por_suposto por_suposto RG I
por_todas_as_partes por_todas_as_partes RG I
por_todas_partes por_todas_partes RG I
por_todo_iso por_todo_iso CA I
por_trapos_ou_por_farrapos por_trapos_ou_por_farrapos RG I
por_triplicado por_triplicado RG I
por_unha_banda por_unha_banda RG I
por_un_tanto_alzado por_un_tanto_alzado RG I
por_veces por_veces RG I
por_vía_de_constrinximento por_vía_de_constrinximento RG I
por_volta_da_media_noite por_volta_da_media_noite RG I
por_xunto por_xunto RG I
post_meridiem post_meridiem RG I
posto_que posto_que CA I
pouco_máis_ou_menos pouco_máis_ou_menos RG I
preto_de preto_de CA I
primeiro_de_nada primeiro_de_nada RG I
pro_diviso pro_diviso RG I
pro_domo pro_domo RG I
pro_forma pro_forma RG I
pro_indiviso pro_indiviso RG I
pro_tempore pro_tempore RG I
punto_por_punto punto_por_punto RG I
que_dá_xenio que_dá_xenio RG I
respecto_de respecto_de RG I
respecto_diso respecto_diso RG I
río_abaixo río_abaixo RG I
río_arriba río_arriba RG I
s._a. s._a. RG I
salvo_erro_ou_omisión salvo_erro_ou_omisión RG I
salvo_o_disposto salvo_o_disposto RG I
salvo_que salvo_que CA I
salvo_se salvo_se CA I
se_cadra se_cadra RG I
se_é_posible se_é_posible RG I
segundo_o_costume segundo_o_costume RG I
se_mollar_os_pés se_mollar_os_pés RG I
sempre_que sempre_que CA I
sen_andrómenas sen_andrómenas RG I
sen_carga sen_carga RG I
sen_cesar sen_cesar RG I
sen_concesións sen_concesións RG I
sen_dicir_un_chío sen_dicir_un_chío RG I
sen_dúbida sen_dúbida RG I
sen_falta sen_falta RG I
sen_lerias sen_lerias RG I
sen_máis_aquel sen_máis_aquel RG I
sen_medida sen_medida RG I
sen_ningunha_clase_de_dúbidas sen_ningunha_clase_de_dúbidas RG I
sen_ningunha_dúbida sen_ningunha_dúbida RG I
sen_o_cheirar sen_o_cheirar RG I
se_non_hai_máis_remedio se_non_hai_máis_remedio RG I
senón_que senón_que CA I
sen_perder_tempo sen_perder_tempo RG I
sen_que sen_que CA I
sen_reviravoltas sen_reviravoltas RG I
sen_risco sen_risco RG I
sen_tento sen_tento RG I
sen_xeito sen_xeito RG I
sen_xeito_nin_dereito sen_xeito_nin_dereito RG I
sen_xeito_nin_modo sen_xeito_nin_modo RG I
se_procede se_procede RG I
sexa_cal_for sexa_cal_for RG I
sine_die sine_die RG I
sine_qua_non sine_qua_non RG I
sobre_todo sobre_todo RG I
só_co_feito_de_que só_co_feito_de_que CA I
sotto_voce sotto_voce RG I
strictu_sensu strictu_sensu RG I
sub_iudice sub_iudice RG I
sub_voce sub_voce RG I
sui_generis sui_generis RG I
suo_tempore suo_tempore RG I
tal_cal tal_cal RG I
tal_como tal_como CA I
tal_e_como tal_e_como RG I
tan_só tan_só RG I
tarde_ou_cedo tarde_ou_cedo RG I
tendo_en_conta tendo_en_conta CA I
tendo_en_conta_que tendo_en_conta_que CA I
todo_o_ben_que todo_o_ben_que CA I
todo_o_máis todo_o_máis RG I
todos_a_un_tempo todos_a_un_tempo RG I
tras_o_cal tras_o_cal RG I
tres_días_despois tres_días_despois RG I
unha_e_outra_vez unha_e_outra_vez RG I
unha_vez_ao_ano unha_vez_ao_ano RG I
unha_vez_ao_día unha_vez_ao_día RG I
unha_vez_á_semana unha_vez_á_semana RG I
un_por_un un_por_un RG I
un_tanto un_tanto RG I
urbi_et_orbi urbi_et_orbi RG I
ut_infra ut_infra RG I
ut_supra ut_supra RG I
veña_e_dálle veña_e_dálle RG I
verbi_gratia verbi_gratia RG I
visto_que visto_que CA I
xa_abonda xa_abonda RG I
xa_que xa_que CA I
xa_que_logo xa_que_logo CA I
xunto_a xunto_a CA I
xunto_con xunto_con CA I
